action_profile,audit_rate,backend_name,budget_hit,candidate_safe_count,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,delta,drift_state,epsilon,error,evicted_kv_mib,exact,fallback_reason,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,ok,optimality_gap,oracle,oracle_cost_ms,peak_memory_mib,placeholder,policy,pred_loss,quality_loss,reason,recompute_ms,rejected_pred_loss,rejected_profile,rejected_risk_upper,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,risk_upper,safe,session_id,task,ttft_ms,turn_index
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,7.765625,,,609.8835058510303,medium,True,True,,False,,6673.8427734375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_050_turn_001,,,8135.0,,0.0,True,session_050,chat,70.75266912579536,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,16.734375,,,682.3357902467251,medium,True,True,,False,,6779.9189453125,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_050_turn_002,,,8155.28125,,0.0,True,session_050,chat,171.62972316145897,2
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,23.8984375,,,736.5106232464314,medium,True,True,,False,,6862.8369140625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_050_turn_003,,,8155.28125,,0.0,True,session_050,chat,208.06846022605896,3
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,31.6640625,,,772.8507407009602,long,True,True,,False,,6954.0849609375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_050_turn_004,,,8195.8203125,,0.0,True,session_050,chat,262.02303171157837,4
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,40.90625,,,860.0935898721218,long,True,True,,False,,7063.8662109375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_050_turn_005,,,8175.26953125,,0.0,True,session_050,chat,335.2510333061218,5
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,0.875,,,552.7133047580719,short,True,True,,False,,6594.7080078125,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_051_turn_000,,,8195.8203125,,0.0,True,session_051,chat,33.76096114516258,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,11.3203125,,,592.119213193655,medium,True,True,,False,,6715.84765625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_051_turn_001,,,8155.28125,,0.0,True,session_051,chat,96.08647972345352,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,42.0,,,859.2661209404469,long,True,True,,False,,7075.7392578125,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_051_turn_002,,,8175.26953125,,0.0,True,session_051,chat,322.2592622041702,2
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,3.28125,,,553.6768548190594,short,True,True,,False,,6621.5791015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_052_turn_000,,,8195.8203125,,0.0,True,session_052,chat,55.68341165781021,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,18.921875,,,2615.806680172682,medium,True,True,,False,,6804.9990234375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_052_turn_001,,,8196.48828125,,0.0,True,session_052,chat,2034.6498638391495,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,31.2265625,,,791.1359593272209,long,True,True,,False,,6949.0693359375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_052_turn_002,,,8175.26953125,,0.0,True,session_052,chat,259.2719793319702,2
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,7.21875,,,594.3637974560261,short,True,True,,False,,6667.4365234375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_053_turn_000,,,8175.26953125,,0.0,True,session_053,chat,70.29943913221359,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,48.125,,,2812.153533101082,long,True,True,,False,,7146.9599609375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_053_turn_001,,,8135.0,,0.0,True,session_053,chat,2288.7370362877846,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,1.203125,,,593.6430990695953,short,True,True,,False,,6597.8291015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_054_turn_000,,,8175.26953125,,0.0,True,session_054,chat,39.15172442793846,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,20.234375,,,718.4195257723331,medium,True,True,,False,,6820.0458984375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_054_turn_001,,,8196.48828125,,0.0,True,session_054,chat,166.12864658236504,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,41.5078125,,,859.9950596690178,long,True,True,,False,,7070.03515625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_054_turn_002,,,8135.0,,0.0,True,session_054,chat,324.95156675577164,2
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,0.9296875,,,555.8374561369419,short,True,True,,False,,6595.0439453125,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_055_turn_000,,,8175.26953125,,0.0,True,session_055,chat,36.5104004740715,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,1.09375,,,555.8190792798996,short,True,True,,False,,6597.5537109375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_056_turn_000,,,8135.0,,0.0,True,session_056,chat,36.76469624042511,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,38.3359375,,,857.1523986756802,medium,True,True,,False,,7031.9697265625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_056_turn_001,,,8196.48828125,,0.0,True,session_056,chat,306.8288750946522,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,1.8046875,,,575.0334300100803,short,True,True,,False,,6604.7041015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_057_turn_000,,,8135.0,,0.0,True,session_057,chat,50.22939667105675,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,17.171875,,,693.6508491635323,medium,True,True,,False,,6784.9345703125,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_057_turn_001,,,8196.48828125,,0.0,True,session_057,chat,160.16904264688492,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,28.4375,,,760.0753158330917,long,True,True,,False,,6916.9677734375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_057_turn_002,,,8135.0,,0.0,True,session_057,chat,223.34586828947067,2
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,39.59375,,,861.292377114296,long,True,True,,False,,7046.7060546875,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_057_turn_003,,,8135.0,,0.0,True,session_057,chat,315.54829701781273,3
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,1.6953125,,,580.04579693079,short,True,True,,False,,6603.4541015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_058_turn_000,,,8135.0,,0.0,True,session_058,chat,39.19973596930504,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,46.484375,,,889.9666294455528,long,True,True,,False,,7127.7138671875,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_058_turn_001,,,8155.28125,,0.0,True,session_058,chat,372.6744279265404,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,48.234375,,,862.7361692488194,long,True,True,,False,,7147.9951171875,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_058_turn_002,,,8155.28125,,0.0,True,session_058,chat,369.35971677303314,2
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,25.7578125,,,722.5307337939739,long,True,True,,False,,6886.3720703125,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_059_turn_000,,,8155.28125,,0.0,True,session_059,chat,216.36071801185608,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,44.7890625,,,922.9457154870033,long,True,True,,False,,7108.064453125,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_059_turn_001,,,8196.48828125,,0.0,True,session_059,chat,377.6005543768406,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,2.078125,,,2412.550460547209,short,True,True,,False,,6608.4873046875,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_060_turn_000,,,8155.28125,,0.0,True,session_060,chat,1914.515893906355,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,30.515625,,,816.2817247211933,long,True,True,,False,,6940.9189453125,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_060_turn_001,,,8196.48828125,,0.0,True,session_060,chat,256.0556046664715,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,41.0703125,,,869.4601245224476,long,True,True,,False,,7064.96484375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_060_turn_002,,,8196.48828125,,0.0,True,session_060,chat,316.8123587965965,2
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,1.421875,,,546.2083928287029,short,True,True,,False,,6600.3291015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_061_turn_000,,,8155.28125,,0.0,True,session_061,chat,36.07406094670296,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,25.2109375,,,2628.477241843939,long,True,True,,False,,6880.1005859375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_061_turn_001,,,8170.40625,,0.0,True,session_061,chat,2084.8427042365074,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,2.2421875,,,546.3638566434383,short,True,True,,False,,6609.7041015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_062_turn_000,,,8155.28125,,0.0,True,session_062,chat,51.56588554382324,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,22.3125,,,757.1372650563717,long,True,True,,False,,6844.2587890625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_062_turn_001,,,8170.40625,,0.0,True,session_062,chat,221.45012766122818,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,44.296875,,,876.653142273426,long,True,True,,False,,7103.1982421875,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_062_turn_002,,,8170.40625,,0.0,True,session_062,chat,357.99750685691833,2
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,34.1796875,,,804.3214716017246,long,True,True,,False,,6983.2802734375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_063_turn_000,,,8170.40625,,0.0,True,session_063,chat,275.45515075325966,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,1.203125,,,536.1723862588406,short,True,True,,False,,6597.8291015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_064_turn_000,,,8155.28125,,0.0,True,session_064,chat,35.26591509580612,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,6.9453125,,,622.2979687154293,medium,True,True,,False,,6664.2333984375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_064_turn_001,,,8170.40625,,0.0,True,session_064,chat,73.59303534030914,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,23.3515625,,,735.3078424930573,long,True,True,,False,,6856.4306640625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_064_turn_002,,,8100.24609375,,0.0,True,session_064,chat,212.5231847167015,2
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,41.2890625,,,880.6179948151112,long,True,True,,False,,7068.2421875,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_064_turn_003,,,8100.24609375,,0.0,True,session_064,chat,317.321352660656,3
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,9.5703125,,,596.3568799197674,medium,True,True,,False,,6695.7841796875,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_065_turn_000,,,8170.40625,,0.0,True,session_065,chat,91.72475710511208,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,4.9765625,,,617.3693686723709,short,True,True,,False,,6641.1708984375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_066_turn_000,,,8196.48828125,,0.0,True,session_066,chat,66.29613414406776,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,51.3515625,,,995.0802959501743,long,True,True,,False,,7184.4541015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_066_turn_001,,,8100.24609375,,0.0,True,session_066,chat,433.4800913929939,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,2.625,,,597.1152037382126,short,True,True,,False,,6614.0791015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_067_turn_000,,,8196.48828125,,0.0,True,session_067,chat,54.14606258273125,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,24.9375,,,736.4048026502132,long,True,True,,False,,6876.9658203125,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_067_turn_001,,,8100.24609375,,0.0,True,session_067,chat,211.2884260714054,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,3.7734375,,,607.5875721871853,short,True,True,,False,,6627.2041015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_068_turn_000,,,8196.48828125,,0.0,True,session_068,chat,57.721275836229324,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,1.3125,,,553.094670176506,short,True,True,,False,,6599.8583984375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_069_turn_000,,,8170.40625,,0.0,True,session_069,chat,36.94222867488861,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,18.484375,,,668.2649627327919,medium,True,True,,False,,6799.9833984375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_069_turn_001,,,8170.40625,,0.0,True,session_069,chat,159.86065194010735,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,2.2421875,,,578.316904604435,short,True,True,,False,,6609.7041015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_070_turn_000,,,8170.40625,,0.0,True,session_070,chat,51.805440336465836,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,5.46875,,,571.2228119373322,short,True,True,,False,,6646.9365234375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_070_turn_001,,,8170.40625,,0.0,True,session_070,chat,63.98141384124756,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,19.1953125,,,707.0300728082657,medium,True,True,,False,,6808.1337890625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_070_turn_002,,,8100.24609375,,0.0,True,session_070,chat,174.88570883870125,2
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,6.015625,,,2596.3686034083366,short,True,True,,False,,6654.2353515625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_071_turn_000,,,8100.24609375,,0.0,True,session_071,chat,2088.3522741496563,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,2.40625,,,556.2254041433334,short,True,True,,False,,6611.5791015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_072_turn_000,,,8100.24609375,,0.0,True,session_072,chat,52.07458510994911,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,1.2578125,,,576.9253522157669,short,True,True,,False,,6598.4541015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_073_turn_000,,,8100.24609375,,0.0,True,session_073,chat,39.113324135541916,0
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,19.140625,,,676.228690892458,medium,True,True,,False,,6807.5068359375,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_073_turn_001,,,8100.24609375,,0.0,True,session_073,chat,162.3639464378357,1
full_gpu,,measured_replay,False,1.0,,,,,0.1,,0.05,,,True,exact fallback,2.5703125,,,592.9507687687874,short,True,True,,False,,6613.4541015625,True,uncalibrated_dynamic,0.0,0.0,uncalibrated_dynamic,,,,,session_074_turn_000,,,8100.24609375,,0.0,True,session_074,chat,52.77235060930252,0
